orderId,customerId,amount,orderDate
52590324,58794,850,2018-08-31 09:45:49
52590327,312674,0,2018-08-31 09:51:35
52590329,1665653,518,2018-08-31 10:16:15
52590326,312674,0,2018-08-31 10:29:00
52590337,9328594,1590,2018-09-01 06:40:35
52590335,37119,356,2018-09-01 07:43:28
52590341,5397641,1045,2018-09-01 08:14:42
52590336,368914,395,2018-09-01 08:34:49
52590340,1984008,395,2018-09-01 08:49:54
52590334,120934,495,2018-09-01 09:01:01
52590339,131132,1340,2018-09-01 09:06:53
52590332,6128095,395,2018-09-01 10:01:16
52590333,562589,1305,2018-09-01 10:27:24
52590338,83290,2790,2018-09-01 10:42:22
52590351,7037,395,2018-09-02 08:19:30
52590353,36564,1625,2018-09-02 08:19:57
52590344,582982,5065,2018-09-02 08:39:23
52590349,165625,650,2018-09-02 08:43:54
52590348,597361,2295,2018-09-02 08:56:59
52590346,165625,1470,2018-09-02 09:03:27
52590350,7469091,775,2018-09-02 09:05:20
52590343,138918,1544,2018-09-02 09:14:14
52590347,18514,1815,2018-09-02 09:22:49
52590345,1732416,3175,2018-09-02 09:36:40
52590342,106807,1305,2018-09-02 10:14:20
52590354,9342163,3510,2018-09-02 10:15:05
52590352,214368,495,2018-09-02 10:52:26
52590357,187400,2565,2018-09-03 06:27:31
52590355,422463,518,2018-09-03 08:47:40
52590356,41248,356,2018-09-03 08:50:57
52590358,426829,1391,2018-09-04 08:14:45
52590359,172938,2250,2018-09-04 09:48:34
52590361,5759089,770,2018-09-04 09:54:45
52590360,1240026,1085,2018-09-04 10:25:24
52590365,9342165,2095,2018-09-05 07:06:57
52590364,9342164,2295,2018-09-05 07:53:09
52590366,9342166,995,2018-09-05 08:39:31
52590362,6641867,896,2018-09-05 09:18:24
52590363,7376638,356,2018-09-05 09:24:09
52590368,567807,790,2018-09-05 09:42:19
52590367,1783356,1450,2018-09-05 09:44:11
52590373,678,1275,2018-09-06 06:18:18
52590372,51756,914,2018-09-06 07:37:20
52590370,83865,690,2018-09-06 08:17:21
52590369,831595,395,2018-09-06 08:36:28
52590376,1851350,395,2018-09-06 10:09:29
52590374,58794,850,2018-09-06 10:45:34
52590375,6075429,395,2018-09-06 11:00:31
52590371,6146929,356,2018-09-06 11:50:38
52590404,40034,13420,2018-09-07 05:32:57
52590398,7004539,1890,2018-09-07 06:24:08
52590401,599138,1270,2018-09-07 07:15:16
52590399,568127,495,2018-09-07 07:39:41
52590403,146256,585,2018-09-07 08:45:56
52590397,37870,345,2018-09-07 09:03:44
52590405,568969,1465,2018-09-07 09:21:37
52590400,44370,2245,2018-09-07 09:22:27
52590402,555722,1825,2018-09-07 10:01:50
52590411,179331,698,2018-09-08 08:11:14
52590415,1842666,1075,2018-09-08 08:11:24
52590414,320983,2200,2018-09-08 08:19:31
52590409,9342154,1845,2018-09-08 08:31:39
52590413,1713530,855,2018-09-08 08:50:35
52590410,114119,608,2018-09-08 08:51:00
52590408,7024145,1150,2018-09-08 11:07:16
52590412,98570,650,2018-09-08 11:11:28
52590422,369841,1765,2018-09-09 07:25:11
52590418,114133,2050,2018-09-09 07:34:33
52590420,325076,1395,2018-09-09 07:52:11
52590426,317226,2270,2018-09-09 07:59:01
52590425,317226,100,2018-09-09 08:01:32
52590421,1676827,995,2018-09-09 08:37:30
52590416,592115,5245,2018-09-09 08:49:11
52590419,2071762,395,2018-09-09 08:59:33
52590417,7460,446,2018-09-09 09:02:21
52590427,37222,5190,2018-09-09 10:19:11
52590423,1784914,1270,2018-09-09 10:21:35
52590424,0,1121,2018-09-09 11:59:19
52590433,1908275,0,2018-09-10 08:35:25
52590429,215165,1398,2018-09-10 08:39:18
52590434,7162,356,2018-09-10 09:57:22
52590431,356494,920,2018-09-10 10:20:15
52590432,0,995,2018-09-10 10:22:24
52590430,23510,1955,2018-09-10 10:28:24
52590428,1707206,356,2018-09-10 11:08:12
52590435,7233273,806,2018-09-10 11:41:07
52590443,582883,653,2018-09-11 09:02:17
52590439,181056,1305,2018-09-11 10:06:09
52590442,8723,650,2018-09-11 10:09:19
52590438,8723,595,2018-09-11 10:10:20
52590437,4264,395,2018-09-11 10:38:06
52590436,18286,995,2018-09-11 10:48:46
52590440,0,806,2018-09-11 11:35:26
52590441,151072,895,2018-09-11 11:43:15
52590445,0,950,2018-09-12 07:04:03
52590447,315868,895,2018-09-12 09:37:32
52590444,547700,693,2018-09-12 10:09:59
52590448,8774,1895,2018-09-12 11:00:19
52590446,558021,806,2018-09-12 11:38:40
52590450,340465,1188,2018-09-13 07:50:28
52590452,5879364,1866,2018-09-13 08:10:29
52590449,146458,395,2018-09-13 10:50:47
52590453,2738243,650,2018-09-13 11:06:59
52590451,0,456,2018-09-13 11:45:33
52590459,250634,1240,2018-09-14 08:17:14
52590454,9342171,395,2018-09-14 08:18:32
52590456,6074116,1295,2018-09-14 08:22:12
52590458,68404,1075,2018-09-14 08:40:19
52590455,18514,1645,2018-09-14 09:09:31
52590457,181056,2156,2018-09-14 09:32:03
52590460,16185,710,2018-09-14 09:50:47
52590462,58794,850,2018-09-14 10:44:08
52590461,16185,325,2018-09-14 10:45:22
52590466,16185,6660,2018-09-15 07:07:35
52590465,16185,746,2018-09-15 07:08:57
52590470,129860,2390,2018-09-15 07:23:59
52590472,593256,3385,2018-09-15 08:29:01
52590467,1666884,806,2018-09-15 09:05:59
52590464,202669,7080,2018-09-15 09:17:18
52590471,1666884,896,2018-09-15 09:27:26
52590468,1666884,806,2018-09-15 09:43:31
52590463,561778,1450,2018-09-15 09:51:46
52590469,122641,2045,2018-09-15 11:03:42
52590481,80157,425,2018-09-16 07:50:04
52590483,266102,495,2018-09-16 09:28:57
52590479,329299,2295,2018-09-16 10:07:28
52590482,7370801,321,2018-09-16 10:31:42
52590480,190519,1710,2018-09-16 10:56:30
52590485,213901,395,2018-09-17 10:00:42
52590484,418957,1275,2018-09-17 11:35:43
52590490,61448,4550,2018-09-18 06:36:56
52590488,3930801,995,2018-09-18 09:00:56
52590489,179721,1450,2018-09-18 09:30:23
52590487,1587814,395,2018-09-18 11:03:21
52590496,132442,923,2018-09-19 07:45:39
52590497,215074,3095,2018-09-19 08:17:32
52590492,2207472,1720,2018-09-19 08:33:36
52590491,7955039,3270,2018-09-19 08:59:32
52590493,405006,716,2018-09-19 09:24:30
52590498,58794,850,2018-09-19 09:41:34
52590495,2874202,840,2018-09-19 10:28:19
52590494,353298,395,2018-09-19 10:55:52
52590502,1673257,4217,2018-09-20 07:57:29
52590499,172958,585,2018-09-20 08:20:50
52590501,136251,1170,2018-09-20 08:42:05
52590504,60369,950,2018-09-20 08:58:17
52590505,129860,1570,2018-09-20 09:24:38
52590503,9766,896,2018-09-20 10:59:34
52590500,120047,1895,2018-09-20 11:05:49
52590509,16185,2618,2018-09-21 06:53:14
52590507,6646956,761,2018-09-21 07:46:19
52590512,1979523,790,2018-09-21 07:52:45
52590511,9342173,806,2018-09-21 08:52:33
52590514,463944,1770,2018-09-21 09:02:16
52590508,2810804,1233,2018-09-21 09:07:41
52590513,8542804,395,2018-09-21 09:26:38
52590510,316966,3440,2018-09-21 09:29:08
52590515,563339,1791,2018-09-22 10:06:25
52590522,208594,1770,2018-09-23 07:38:38
52590527,352945,1370,2018-09-23 08:17:04
52590526,8163231,2075,2018-09-23 08:17:11
52590519,538417,1325,2018-09-23 08:36:04
52590524,9115,518,2018-09-23 08:40:41
52590520,176218,356,2018-09-23 08:47:18
52590518,9342174,4190,2018-09-23 08:56:19
52590517,41399,1550,2018-09-23 09:11:56
52590530,107222,1148,2018-09-23 09:14:33
52590528,83849,311,2018-09-23 09:24:32
52590525,1910092,495,2018-09-23 09:26:34
52590523,1910092,650,2018-09-23 09:39:29
52590529,2007685,395,2018-09-23 09:40:44
52590521,9766,1323,2018-09-23 11:15:31
52590534,1669347,1045,2018-09-24 08:29:56
52590532,7223790,446,2018-09-24 10:04:30
52590531,7307599,356,2018-09-24 10:33:01
52590533,132077,405,2018-09-24 11:19:06
52590539,148527,775,2018-09-25 08:17:28
52590537,0,4880,2018-09-25 08:29:55
52590540,9342175,995,2018-09-25 09:16:40
52590538,7469091,775,2018-09-25 09:27:25
52590541,130472,895,2018-09-25 10:40:49
52590536,6575364,806,2018-09-25 11:35:39
52590545,9326448,1250,2018-09-26 07:12:31
52590548,9342176,1890,2018-09-26 07:13:21
52590543,7499142,1925,2018-09-26 07:25:14
52590546,599138,770,2018-09-26 08:47:31
52590550,181056,1188,2018-09-26 08:55:41
52590544,201094,2016,2018-09-26 09:17:22
52590549,9342177,495,2018-09-26 09:55:13
52590547,0,3951,2018-09-26 10:24:00
52590557,426829,693,2018-09-27 08:47:19
52590559,441484,895,2018-09-27 09:20:42
52590553,0,1045,2018-09-27 09:24:42
52590554,9115,738,2018-09-27 10:06:46
52590552,41411,645,2018-09-27 10:14:42
52590558,108898,1470,2018-09-27 10:15:31
52590551,135074,1270,2018-09-27 10:23:35
52590555,6930247,1720,2018-09-27 10:29:18
52590556,89698,2619,2018-09-27 10:55:24
52590561,7503176,395,2018-09-28 09:56:27
52590564,2543466,1571,2018-09-28 09:59:20
52590560,2870646,395,2018-09-28 10:24:57
52590563,116129,395,2018-09-28 11:32:18
52590562,1240623,850,2018-09-28 11:37:26
52590568,7927771,896,2018-09-29 08:11:48
52590571,129860,1845,2018-09-29 08:48:10
52590566,1638803,870,2018-09-29 09:20:43
52590567,9342178,575,2018-09-29 09:53:16
52590570,154351,1450,2018-09-29 10:13:36
52590569,355172,446,2018-09-29 10:55:14
52590565,18286,1990,2018-09-29 11:07:57
52590574,129860,3215,2018-09-30 07:16:55
52590579,40903,2900,2018-09-30 07:59:17
52590578,215165,1887,2018-09-30 08:20:58
52590572,2022564,495,2018-09-30 08:40:48
52590577,4491,1075,2018-09-30 08:43:23
52590575,249312,895,2018-09-30 09:55:49
52590573,116129,575,2018-09-30 10:49:18
52590576,18286,495,2018-09-30 11:43:34
52590587,2543466,1025,2018-10-01 07:49:27
52590586,307956,956,2018-10-01 08:46:08
52590581,1625963,650,2018-10-01 09:17:18
52590583,7162,311,2018-10-01 09:43:06
52590584,6641867,2444,2018-10-01 09:52:30
52590585,830328,345,2018-10-01 09:53:42
52590582,287001,1765,2018-10-01 10:21:56
52590580,135302,446,2018-10-01 11:02:40
52590588,199292,1990,2018-10-02 07:50:07
52590590,80350,1773,2018-10-02 08:23:09
52590589,208048,495,2018-10-02 09:18:36
52590594,1995468,2762,2018-10-03 07:36:39
52590596,582763,1295,2018-10-03 08:22:45
52590592,1600634,495,2018-10-03 08:55:17
52590595,9342179,375,2018-10-03 09:12:53
52590593,6075429,395,2018-10-03 10:56:28
52590591,432665,446,2018-10-03 11:35:47
52590604,19397,895,2018-10-04 08:49:23
52590603,9342166,395,2018-10-04 08:54:43
52590606,9342181,240,2018-10-04 09:06:30
52590605,9342181,300,2018-10-04 09:48:39
52590602,22611,666,2018-10-04 10:03:54
52590607,156062,446,2018-10-04 10:04:26
52590611,89698,608,2018-10-05 08:23:03
52590612,563280,775,2018-10-05 10:01:15
52590609,199437,995,2018-10-05 10:10:48
52590608,1899912,395,2018-10-05 11:06:57
52590610,543606,995,2018-10-05 11:23:33
52590618,361862,1850,2018-10-06 07:13:28
52590616,361862,1075,2018-10-06 07:21:56
52590615,361862,100,2018-10-06 07:30:30
52590624,6094742,995,2018-10-06 07:54:07
52590623,6094742,895,2018-10-06 07:56:04
52590617,135876,2465,2018-10-06 08:13:02
52590613,1768546,825,2018-10-06 08:16:23
52590619,472263,995,2018-10-06 08:41:15
52590627,16185,3668,2018-10-06 08:43:32
52590622,6094742,345,2018-10-06 09:13:33
52590620,5869809,1645,2018-10-06 09:15:02
52590628,9766,783,2018-10-06 09:32:14
52590614,138371,740,2018-10-06 09:38:05
52590625,1994983,361,2018-10-06 09:41:58
52590621,116129,395,2018-10-06 10:51:08
52590626,313422,1701,2018-10-06 11:01:05
52590632,6679141,3980,2018-10-07 07:34:58
52590630,9342182,895,2018-10-07 09:32:21
52590631,85465,590,2018-10-07 09:38:36
52590629,132397,995,2018-10-07 09:56:58
52590636,24685,1990,2018-10-08 07:58:41
52590634,368914,395,2018-10-08 09:33:31
52590637,1783083,1370,2018-10-08 09:41:16
52590640,16020,1620,2018-10-08 10:05:50
52590638,200417,1190,2018-10-08 10:07:39
52590633,58794,850,2018-10-08 10:16:02
52590635,397268,660,2018-10-08 10:50:54
52590639,132077,585,2018-10-08 11:10:57
52590641,582745,395,2018-10-08 11:14:34
52590646,16185,1493,2018-10-09 07:58:13
52590644,1979523,1165,2018-10-09 08:10:08
52590647,4483814,895,2018-10-09 08:36:02
52590642,5845019,345,2018-10-09 09:01:23
52590648,156859,2190,2018-10-09 09:30:55
52590645,8719764,1665,2018-10-09 09:55:11
52590643,2405633,356,2018-10-09 11:24:19
52590649,9342139,1325,2018-10-10 08:57:52
52590650,131431,895,2018-10-12 09:43:10
52590677,5879364,1545,2018-10-13 07:39:45
52590675,181056,2138,2018-10-13 09:44:47
52590673,1949868,300,2018-10-13 10:16:15
52590676,41248,446,2018-10-13 11:30:56
52590674,9342184,295,2018-10-13 11:37:01
52590681,1854021,806,2018-10-14 09:03:39
52590686,9766,873,2018-10-14 09:15:18
52590682,11079,395,2018-10-14 09:16:57
52590685,5869809,2370,2018-10-14 09:36:15
52590684,7375500,395,2018-10-14 09:50:28
52590683,42064,446,2018-10-14 11:15:34
52590687,600784,446,2018-10-14 11:44:35
52590690,9342185,495,2018-10-15 10:42:33
52590688,558021,1859,2018-10-15 11:42:19
52590695,41552,896,2018-10-16 08:21:47
52590694,214990,383,2018-10-16 08:25:37
52590693,2002055,395,2018-10-16 08:45:57
52590696,18514,675,2018-10-16 08:47:48
52590691,343515,1679,2018-10-16 09:10:27
52590692,6738964,473,2018-10-16 11:01:11
52590698,1979523,495,2018-10-18 07:26:13
52590701,58794,850,2018-10-18 08:57:18
52590699,56015,1550,2018-10-18 09:29:23
52590697,136808,745,2018-10-18 10:07:42
52590700,7646825,1350,2018-10-18 12:36:34
52590712,327801,2285,2018-10-19 06:32:39
52590710,403555,3510,2018-10-19 06:49:48
52590703,561778,2600,2018-10-19 06:56:06
52590714,7223810,945,2018-10-19 07:45:51
52590705,3930801,1290,2018-10-19 08:15:52
52590715,2721470,1345,2018-10-19 08:17:19
52590709,306028,895,2018-10-19 08:37:58
52590707,74144,795,2018-10-19 08:56:01
52590706,0,775,2018-10-19 09:28:38
52590713,10190,545,2018-10-19 09:56:49
52590711,114261,1331,2018-10-19 10:17:51
52590702,9766,1121,2018-10-19 10:20:01
52590708,57845,1765,2018-10-19 11:13:54
52590704,74881,311,2018-10-19 12:08:17
52590720,24685,1340,2018-10-20 06:32:25
52590727,24685,1340,2018-10-20 07:16:54
52590722,360124,650,2018-10-20 08:12:26
52590724,3170,950,2018-10-20 08:18:39
52590723,444290,995,2018-10-20 08:37:15
52590731,7286397,395,2018-10-20 08:43:13
52590732,174496,995,2018-10-20 08:54:54
52590718,37879,995,2018-10-20 09:00:10
52590728,7021108,311,2018-10-20 09:39:46
52590717,308785,650,2018-10-20 09:42:34
52590726,498384,895,2018-10-20 11:32:12
52590730,7241807,536,2018-10-20 12:32:46
52590725,0,356,2018-10-20 12:33:16
52590729,37046,745,2018-10-20 12:33:38
52590721,37046,745,2018-10-20 12:45:36
52590719,317481,671,2018-10-20 12:51:18
52590756,6060008,345,2018-10-21 06:31:40
52590753,448580,990,2018-10-21 07:38:50
52590755,273774,995,2018-10-21 08:31:28
52590757,76443,2507,2018-10-21 08:49:42
52590754,121081,1450,2018-10-21 09:16:48
52590752,76080,356,2018-10-21 09:58:10
52590758,283157,395,2018-10-21 10:38:56
52590759,1774853,311,2018-10-21 11:58:07
52590764,2029058,945,2018-10-22 07:43:51
52590763,316634,995,2018-10-22 08:17:00
52590762,427618,650,2018-10-22 08:57:12
52590761,427618,595,2018-10-22 08:57:45
52590765,7296018,1390,2018-10-22 09:16:48
52590768,57845,3290,2018-10-23 07:51:00
52590771,1674626,446,2018-10-23 08:08:44
52590767,8167087,361,2018-10-23 08:21:56
52590766,1758780,585,2018-10-23 09:25:09
52590770,8687536,395,2018-10-23 10:25:00
52590776,129860,1440,2018-10-24 07:14:59
52590773,340541,1450,2018-10-24 08:04:55
52590772,9342187,1390,2018-10-24 10:08:11
52590774,9342188,585,2018-10-24 10:40:32
52590775,132077,585,2018-10-24 10:56:03
52590779,9342189,581,2018-10-25 06:25:08
52590781,83315,806,2018-10-25 08:08:23
52590782,9342190,1740,2018-10-25 08:22:17
52590780,114261,1305,2018-10-25 08:22:58
52590778,165058,1790,2018-10-25 09:03:55
52590787,8146941,585,2018-10-26 08:00:31
52590784,39778,2985,2018-10-26 08:21:55
52590785,12096,1545,2018-10-26 09:40:46
52590786,42064,585,2018-10-26 10:02:56
52590788,4430325,445,2018-10-26 11:01:04
52590783,472263,711,2018-10-26 11:07:09
52590789,475671,1390,2018-10-26 11:20:55
52590794,370437,3135,2018-10-27 06:31:08
52590802,165229,1450,2018-10-27 06:55:51
52590793,1247140,1550,2018-10-27 07:20:13
52590800,6027922,1245,2018-10-27 07:22:14
52590798,1649138,360,2018-10-27 07:35:58
52590799,147981,4280,2018-10-27 07:53:44
52590792,2047593,995,2018-10-27 08:36:01
52590796,214774,990,2018-10-27 08:48:32
52590795,53344,5800,2018-10-27 09:05:17
52590801,1628960,896,2018-10-27 09:30:13
52590791,1641559,1245,2018-10-27 09:56:00
52590790,1617375,716,2018-10-27 09:58:37
52590797,320983,2380,2018-10-27 09:59:04
52590809,1651404,4790,2018-10-28 07:30:43
52590804,147964,1920,2018-10-28 08:17:00
52590807,78698,891,2018-10-28 08:26:50
52590805,6227,851,2018-10-28 09:58:12
52590808,5932995,995,2018-10-28 10:30:23
52590806,327515,1386,2018-10-28 12:31:23
52590860,532458,896,2018-10-29 07:04:15
52590864,9342201,581,2018-10-29 09:09:29
52590861,131277,590,2018-10-29 09:22:04
52590862,15558,850,2018-10-29 12:19:22
52590868,2721470,995,2018-10-30 07:36:16
52590867,1979523,995,2018-10-30 07:43:32
52590869,105537,1170,2018-10-30 09:13:19
52590871,472601,3250,2018-10-30 09:17:10
52590866,1895208,745,2018-10-30 11:33:43
52590870,9194,180,2018-10-30 12:43:12
52590896,149291,1450,2018-10-31 07:45:58
52590898,113768,356,2018-10-31 09:23:58
52590892,81613,1445,2018-10-31 10:19:00
52590897,1707216,395,2018-10-31 10:56:30
52590893,1857220,995,2018-10-31 10:56:38
52590895,152614,1645,2018-10-31 11:02:24
52590894,116129,395,2018-10-31 11:15:46
52590909,57845,1945,2018-11-01 08:18:30
52590904,366269,585,2018-11-01 08:35:08
52590899,366269,315,2018-11-01 08:35:46
52590906,366269,446,2018-11-01 08:36:14
52590903,118156,1045,2018-11-01 08:50:39
52590908,1625963,900,2018-11-01 08:53:37
52590901,130472,995,2018-11-01 09:46:31
52590900,181056,1503,2018-11-01 10:14:01
52590902,4516910,395,2018-11-01 10:46:11
52590907,130472,895,2018-11-01 10:50:42
52590905,9766,446,2018-11-01 12:09:31
52590914,215131,1335,2018-11-02 07:28:08
52590916,1255698,896,2018-11-02 07:44:57
52590920,179721,1495,2018-11-02 08:51:59
52590917,159107,895,2018-11-02 09:05:38
52590919,368914,395,2018-11-02 09:11:42
52590911,7293819,645,2018-11-02 10:37:14
52590913,308494,356,2018-11-02 10:41:51
52590918,9342203,356,2018-11-02 11:03:05
52590910,280721,395,2018-11-02 11:07:48
52590921,11723,395,2018-11-02 11:14:18
52590915,76265,1050,2018-11-02 12:13:52
52590922,0,590,2018-11-02 12:41:06
52590912,1775007,395,2018-11-02 12:48:17
52590932,216191,395,2018-11-03 07:37:28
52590923,9326448,1522,2018-11-03 07:45:07
52590927,1625963,745,2018-11-03 08:40:43
52590931,426829,585,2018-11-03 09:53:34
52590925,4562808,650,2018-11-03 09:55:59
52590935,199628,2340,2018-11-03 11:11:07
52590930,11468,1701,2018-11-03 11:24:22
52590929,1255690,1440,2018-11-03 11:37:27
52590928,181056,1166,2018-11-03 11:39:04
52590933,368987,801,2018-11-03 11:48:31
52590926,16185,2331,2018-11-03 12:04:22
52590924,6575364,405,2018-11-03 12:16:56
52590934,9326435,1692,2018-11-03 12:21:53
52590950,2355766,4385,2018-11-04 05:53:08
52590939,1249510,3225,2018-11-04 05:57:25
52590937,1804353,581,2018-11-04 07:44:48
52590936,179331,698,2018-11-04 07:51:37
52590944,209493,3000,2018-11-04 08:18:22
52590942,1824273,2485,2018-11-04 08:46:05
52590940,18286,1245,2018-11-04 09:57:59
52590938,406199,395,2018-11-04 10:11:08
52590945,215165,650,2018-11-04 10:24:13
52590943,2525614,1031,2018-11-04 10:26:35
52590941,2525614,1645,2018-11-04 10:33:55
52590947,58794,750,2018-11-04 11:00:47
52590948,568602,495,2018-11-04 11:34:40
52590946,1648002,356,2018-11-04 11:55:36
52590949,4277077,445,2018-11-04 12:09:16
52590959,1918548,4985,2018-11-05 06:27:27
52590954,65453,725,2018-11-05 06:30:30
52590958,36171,13127,2018-11-05 06:34:00
52590955,15008,2886,2018-11-05 07:15:51
52590956,1674626,356,2018-11-05 08:29:38
52590960,20406,845,2018-11-05 10:30:57
52590953,89923,1103,2018-11-05 10:56:14
52590952,9342188,1076,2018-11-05 11:03:39
52590951,9342188,495,2018-11-05 11:14:44
52590957,61036,895,2018-11-05 11:20:02
52590967,8544259,2610,2018-11-06 05:50:23
52590969,397268,0,2018-11-06 05:55:28
52590974,5493,1390,2018-11-06 07:38:06
52590966,180755,845,2018-11-06 08:50:09
52590965,2167145,890,2018-11-06 10:11:01
52590972,4558067,401,2018-11-06 10:35:07
52590973,4519093,950,2018-11-06 11:28:43
52590968,5917227,311,2018-11-06 12:38:51
52590970,5917227,311,2018-11-06 12:46:33
52590971,7876,356,2018-11-06 12:46:44
52590977,320719,3766,2018-11-07 05:46:07
52590976,397268,33120,2018-11-07 06:47:54
52590975,9342204,17000,2018-11-07 06:58:07
52590985,6626226,1245,2018-11-09 07:54:05
52590981,1758594,650,2018-11-09 08:32:07
52590980,49061,626,2018-11-09 09:23:40
52590984,181143,1121,2018-11-09 09:41:12
52590983,1815752,356,2018-11-09 09:42:39
52590979,6676620,356,2018-11-09 11:43:50
52590982,9342205,895,2018-11-09 12:40:33
52590988,538258,495,2018-11-10 08:38:59
52590987,1674626,356,2018-11-10 08:50:26
52590989,397268,1101,2018-11-10 09:27:27
52590991,7876,873,2018-11-10 11:00:01
52590992,65447,1290,2018-11-10 12:02:39
52590986,9342206,840,2018-11-10 12:31:22
52590993,2871004,446,2018-11-10 12:36:50
52590994,570161,395,2018-11-11 07:46:34
52591002,4491,940,2018-11-11 08:23:37
52591003,173637,500,2018-11-11 09:14:22
52590998,7469091,1300,2018-11-11 09:18:21
52590999,1892890,395,2018-11-11 09:18:41
52590996,1994832,1251,2018-11-11 09:24:06
52591001,6706550,756,2018-11-11 09:29:08
52591000,2108538,995,2018-11-11 09:44:08
52590995,9342207,395,2018-11-11 10:27:01
52590997,9342188,1616,2018-11-11 12:30:07
52591005,1247457,445,2018-11-12 07:31:53
52591007,53344,8700,2018-11-12 07:46:13
52591006,253077,1200,2018-11-12 10:35:58
52591004,89426,2045,2018-11-12 11:44:55
52591010,113991,645,2018-11-13 07:20:20
52591009,179390,1215,2018-11-13 08:18:48
52591008,1696145,550,2018-11-13 09:09:58
52591011,475671,1390,2018-11-13 11:10:27
52591021,16185,757,2018-11-14 06:59:45
52591012,1250,806,2018-11-14 07:41:58
52591019,469291,896,2018-11-14 08:05:13
52591015,179390,851,2018-11-14 08:25:57
52591016,1247457,445,2018-11-14 08:40:15
52591018,140988,740,2018-11-14 09:04:41
52591013,165008,855,2018-11-14 09:12:35
52591014,42236,621,2018-11-14 09:45:50
52591017,16394,1670,2018-11-14 11:29:15
52591025,129991,585,2018-11-15 07:22:11
52591024,165008,698,2018-11-15 07:56:55
52591023,9342208,1945,2018-11-15 09:32:44
52591022,5830850,495,2018-11-15 09:59:42
52637583,6667858,506,2018-11-16 08:03:53
52637593,53344,9750,2018-11-16 08:17:39
52637596,1819192,451,2018-11-16 08:20:54
52637579,9326452,1545,2018-11-16 08:25:16
52637581,108898,445,2018-11-16 08:36:00
52637591,9143,895,2018-11-16 09:35:47
52637588,405857,395,2018-11-16 09:47:33
52637577,9348678,545,2018-11-16 10:25:29
52637585,6597307,590,2018-11-16 10:33:50
52637590,9115,656,2018-11-16 11:20:32
52637631,129860,6600,2018-11-17 05:46:08
52637625,153800,3575,2018-11-17 05:48:46
52637624,0,311,2018-11-17 05:53:46
52637636,4618606,1517,2018-11-17 06:19:19
52637628,65160,2540,2018-11-17 06:22:38
52637632,317226,4325,2018-11-17 06:43:56
52637642,1979523,995,2018-11-17 07:38:16
52637646,53631,895,2018-11-17 08:24:19
52637629,1710495,2575,2018-11-17 08:29:36
52637634,422463,806,2018-11-17 08:52:06
52637637,80456,1925,2018-11-17 09:07:19
52637638,8069043,1045,2018-11-17 09:16:52
52637635,130472,995,2018-11-17 09:35:13
52637644,4562808,650,2018-11-17 09:49:59
52637627,62441,1245,2018-11-17 09:57:04
52637640,133025,1386,2018-11-17 11:32:47
52637630,347934,775,2018-11-17 11:40:37
52637648,0,995,2018-11-17 11:45:06
52637626,179344,895,2018-11-17 12:39:44
52637633,4536012,395,2018-11-17 12:58:15
52637681,0,650,2018-11-18 06:31:31
52637687,1679129,1770,2018-11-18 06:36:08
52637685,332459,650,2018-11-18 07:07:08
52637680,9342208,1990,2018-11-18 07:47:49
52637676,1669347,795,2018-11-18 07:56:45
52637674,1824749,2320,2018-11-18 08:49:36
52637678,134806,2440,2018-11-18 08:54:50
52637683,833421,395,2018-11-18 09:26:18
52637672,368933,896,2018-11-18 09:58:17
52638605,472601,1815,2018-11-19 08:20:52
52638604,2425713,395,2018-11-19 09:03:24
52638603,7929808,950,2018-11-19 09:46:42
52638602,82321,1320,2018-11-19 09:53:22
52638606,3015,1935,2018-11-19 09:55:51
52638601,2083706,2575,2018-11-19 11:44:10
52638653,215142,2765,2018-11-20 08:11:36
52638658,0,1550,2018-11-20 08:34:35
52638661,112294,585,2018-11-20 09:49:19
52638655,2117329,585,2018-11-20 10:38:49
52638696,4610155,1340,2018-11-21 06:48:29
52638706,9591,761,2018-11-21 07:33:59
52638690,45515,895,2018-11-21 07:47:10
52638701,10628,3185,2018-11-21 08:28:35
52638710,1674626,356,2018-11-21 09:13:45
52638699,78698,801,2018-11-21 09:33:39
52638692,833421,395,2018-11-21 09:37:41
52638704,569154,1290,2018-11-21 10:10:37
52638703,2820129,895,2018-11-21 10:12:14
52638694,179390,941,2018-11-21 11:45:03
52638767,2859543,671,2018-11-22 07:31:07
52638773,188722,3920,2018-11-22 08:39:55
52638772,83828,745,2018-11-22 09:00:08
52638768,1960390,990,2018-11-22 09:43:36
52638770,130445,846,2018-11-22 09:47:17
52638771,311251,446,2018-11-22 11:23:23
52638769,114933,2445,2018-11-22 11:34:10
52638808,431921,445,2018-11-23 09:41:13
52638815,188217,963,2018-11-23 10:24:04
52638805,214260,1490,2018-11-23 11:06:08
52638811,0,806,2018-11-23 12:49:52
52638812,2436990,446,2018-11-23 12:51:05
52638818,20736,315,2018-11-23 12:51:34
52638857,35407,395,2018-11-24 08:05:33
52638858,61448,1095,2018-11-24 08:17:39
52638860,1656727,5775,2018-11-24 10:25:58
52638856,0,895,2018-11-24 12:22:31
52638944,39974,1145,2018-11-25 07:38:41
52638941,5967431,2580,2018-11-25 07:43:07
52638939,582883,896,2018-11-25 08:56:17
52638936,343000,2159,2018-11-25 09:08:06
52638934,316862,1341,2018-11-25 09:14:42
52638940,9386,446,2018-11-25 09:30:08
52638932,47347,1251,2018-11-25 10:13:27
